hotel name,hotel ID,review ID,review URL,customer review date,customer review year,userID,customer review score,customer review Title,customer review text,hotel reply yes or no,hotel reply text,hotel reply date,customer review text all,label_air,label_facilities,label_food,label_hygiene,label_infoSeeking,label_location,label_price,label_room,label_service,label_wifi,,
Nina Hotel Causeway Bay,d596991,r795236382,https://www.tripadvisor.com/ShowUserReviews-g294217-d596991-r795236382-Nina_Hotel_Causeway_Bay-Hong_Kong.html,"Reviewed July 3, 2021 ",2021,E67E0724A1E46F2A1AE352B176E8D5C7,5,Long-term Stay Due to Covid,"During these unsettling times, the team at the Nina Hotel was simply fantastic. Ms Sara and her colleagues as well as the friendly cleaning ladies were extremely supportive throughout my months long stay.Rooms are spacious for HK standards, clean and comfortable. I felt home.Location is great. Facilities such as pool area are wonderful too.After my quarantine stay at the Nina Hotel South and now several months at the CWB location, I am certainly a fan. Thank you to the staff!",0,,,"long-term stay due to covid during these unsettling times, the team at the nina hotel was simply fantastic. ms sara and her colleagues as well as the friendly cleaning ladies were extremely supportive throughout my months long stay.rooms are spacious for hk standards, clean and comfortable. i felt home.location is great. facilities such as pool area are wonderful too.after my quarantine stay at the nina hotel south and now several months at the cwb location, i am certainly a fan. thank you to the staff!",0,1,1,1,0,1,0,1,1,0,,
Regal Riverside Hotel,d302178,r785071992,https://www.tripadvisor.com/ShowUserReviews-g294217-d302178-r785071992-Regal_Riverside_Hotel-Hong_Kong.html,"Reviewed March 23, 2021 ",2021,1C4B20CF3AF66A13AC04B6C7D8E52B21,5,Early check in with courteous,"I came after 21days quarantine stay in other hotel. It was extremely stressful. Front desk lady was very considerated and offered me an early check in at 10am, I got upgrade to riverside view with big room without any charge.",1,dear 033lai:  thank you for choosing regal riverside hotel and sharing your compliments on trip advisor.  we are pleased to learn that you were happy with our services and appreciated the free room upgrade.  trust that you had a very pleasant stay with us and all of us at regal riverside look forward to the pleasure of welcoming you back again in the not too distant future.best regardsstephen au,"Responded April 7, 2021","early check in with courteous i came after 21days quarantine stay in other hotel. it was extremely stressful. front desk lady was very considerated and offered me an early check in at 10am, i got upgrade to riverside view with big room without any charge.",0,0,0,0,0,0,1,1,1,0,,
The Mira Hong Kong,d305862,r819646306,https://www.tripadvisor.com/ShowUserReviews-g294217-d305862-r819646306-The_Mira_Hong_Kong-Hong_Kong.html,"Reviewed November 22, 2021 ",2021,AF71213EDEFDDBDDE83F0BE395D9D74C,4,Nice hotel,We stayed 12-nights at The Mira following 21-nights quarantine after arriving in Hong Kong. The room was spacious and very clean and the staff we met were helpful. The pool area is beautiful and very relaxing. Location is also excellent. We only had one problem which was that the people in the room directly above us had a room party on the Saturday night…loud music and dancing on the wooden floor. This was eventually resolved and the guests were made to check out of the hotel at 0245 (albeit nearly three hours after my first complaint but the relief was wonderful) but there was no follow up or acknowledgement from the hotel which was a shame having lost 1/2 a night’s sleep. I would stay here again but would be a little nervous about noise now.,0,,,nice hotel we stayed 12-nights at the mira following 21-nights quarantine after arriving in hong kong. the room was spacious and very clean and the staff we met were helpful. the pool area is beautiful and very relaxing. location is also excellent. we only had one problem which was that the people in the room directly above us had a room party on the saturday night…loud music and dancing on the wooden floor. this was eventually resolved and the guests were made to check out of the hotel at 0245 (albeit nearly three hours after my first complaint but the relief was wonderful) but there was no follow up or acknowledgement from the hotel which was a shame having lost 1/2 a night’s sleep. i would stay here again but would be a little nervous about noise now.,0,1,0,1,0,1,0,1,1,0,,
Hong Kong SkyCity Marriott Hotel,d1223686,r810629449,https://www.tripadvisor.com/ShowUserReviews-g294217-d1223686-r810629449-Hong_Kong_SkyCity_Marriott_Hotel-Hong_Kong.html,"Reviewed September 18, 2021 ",2021,E6B01A3F5D8593A1D4B36535B39562D3,1,"This is now a covid hotel, for covid isolation.","I have stayed at this hotel a number  times over a number of years. This time was a very ordinary experience. I was required to do quarantine on entering Hong Kong. Instead of being treated as a guest, I was treated like an infected and unwanted alien. The room was still quiet and clean. It helps having very little aircraft noise due to the very few number of aircraft arriving. As I was in isolation for my stay at the hotel, food becomes very important. The time it takes, and the quality are all amplified by the fact you are trapped in the hotel.Unfortunately, the food was very expensive and ordinary for was it was. Delivered in a plastic bag in a takeout container, it was definitely not restaurant quality, but it was definitely expensive.A difficult situation for the hotel, but one that it is not doing well.",1,"dear explore43720931589,thank you for taking the time to share your hotel review through tripadvisor.guest comfort and well-being are always our hotel priority. hotel is, as always, working closely with related officials and departments with all designated guidelines in place to ensure we follow this goal.we appreciate your understanding and support in this unusual time. thank you again for your feedback which helps identify possible area for us in enhancing our guest experience. have a safe travel!best regards,marco mungassistant front office managerhong kong skycity marriott","Responded September 21, 2021","this is now a covid hotel, for covid isolation. i have stayed at this hotel a number  times over a number of years. this time was a very ordinary experience. i was required to do quarantine on entering hong kong. instead of being treated as a guest, i was treated like an infected and unwanted alien. the room was still quiet and clean. it helps having very little aircraft noise due to the very few number of aircraft arriving. as i was in isolation for my stay at the hotel, food becomes very important. the time it takes, and the quality are all amplified by the fact you are trapped in the hotel.unfortunately, the food was very expensive and ordinary for was it was. delivered in a plastic bag in a takeout container, it was definitely not restaurant quality, but it was definitely expensive.a difficult situation for the hotel, but one that it is not doing well.",0,0,1,1,1,0,0,1,1,0,,
Hong Kong Ocean Park Marriott Hotel,d15288616,r789170912,https://www.tripadvisor.com/ShowUserReviews-g294217-d15288616-r789170912-Hong_Kong_Ocean_Park_Marriott_Hotel-Hong_Kong.html,"Reviewed May 18, 2021 ",2021,999CA5AC5B191A6EBB5A04B8AAA9D558,5,Thailand like experience in hk,"Under Hong Kong quarantine, it’s very hard to enjoy a holiday mood UNTIL we find Marriot at Hong Kong ocean park. Dipal Barua offered us a warm and true-hearted service at the swimming pool. We enjoyed the coconut and champagne just like we were at Thailand.",0,,,"thailand like experience in hk under hong kong quarantine, it’s very hard to enjoy a holiday mood until we find marriot at hong kong ocean park. dipal barua offered us a warm and true-hearted service at the swimming pool. we enjoyed the coconut and champagne just like we were at thailand.",0,1,0,0,0,0,0,0,1,0,,
Hotel Madera Hong Kong,d2532186,r757105559,https://www.tripadvisor.com/ShowUserReviews-g294217-d2532186-r757105559-Hotel_Madera_Hong_Kong-Hong_Kong.html,"Reviewed June 9, 2020 ",2020,B427C19B1ACB1AF04C33C94AFA184CEA,5,Good Choice to Stay,"Booked for one week after my quarantine period and Madera is a good choice to relax in down town, they have a perfect maid service and friendly team to take care your request. Will definitely choose Madera again.",0,,,"good choice to stay booked for one week after my quarantine period and madera is a good choice to relax in down town, they have a perfect maid service and friendly team to take care your request. will definitely choose madera again.",0,0,1,0,1,0,0,0,1,0,,
Lodgewood by Nina Hospitality I Mong Kok,d4036898,r778929880,https://www.tripadvisor.com/ShowUserReviews-g294217-d4036898-r778929880-Lodgewood_by_Nina_Hospitality_I_Mong_Kok-Hong_Kong.html,"Reviewed December 10, 2020 ",2020,962C78502A825BF055053828F44026C9,5,experience at lodgewood,"I was here for the mandatory 14-day quarantine. The renovation of the hotel room was modern and nice. The room was cozy during my 14-day stay and sleep quality was good.  The food was delicious and the service was impressive. The location of the hotel is really convenient. It is in the heart of Hong Kong, Mong Kok. I definitely recommend this hotel to anyone arriving Hong Kong.",1,"dear valued guest,warmest greetings from lodgewood by l’hotel mongkok!thank you so much for your encouraging 5 bullets review on us which has been a true motivation to all our team members. it is great to know that you are satisfied with our hotel environment, food provided, and you had an pleasant stay with us during your quarantine period. we shall definitely share with the team, in order to excel ourselves further.with any future trip plans to visit hong kong or any inquiries, please book direct on our website for the best available package at your choice.we look forward to welcoming you back many times in the future!best regards,jeff fonggeneral managerlodgewood by l’hotel mongkok","Responded December 10, 2020","experience at lodgewood i was here for the mandatory 14-day quarantine. the renovation of the hotel room was modern and nice. the room was cozy during my 14-day stay and sleep quality was good.  the food was delicious and the service was impressive. the location of the hotel is really convenient. it is in the heart of hong kong, mong kok. i definitely recommend this hotel to anyone arriving hong kong.",0,0,1,0,0,1,0,0,1,0,,
Camlux Hotel,d12188441,r780186202,https://www.tripadvisor.com/ShowUserReviews-g294217-d12188441-r780186202-Camlux_Hotel-Hong_Kong.html,"Reviewed December 29, 2020 ",2020,077733FAF2290D9C666431A2FA193BA4,5,Excellent Garden / Patio Room,"I was visiting family and friends in Hong Kong over the Christmas and New Year holiday, and stayed at Camlux for my mandatory 14-day hotel quarantine at the beginning of December, before the designated hotel policy came into force. There were two highlights - the super comfortable bed and the patio. The bed was more comfortable than my own bed (!); the room was one of their 'Garden Rooms' on the fourth floor which has a patio - this is a very unique feature of this hotel, I think very few hotels in Hong Kong can offer something similar.When I enquired, the friendly Front Desk staff kindly provided me with a simple plastic chair so I could sit in the patio to get some fresh air every day (as well as do some jumping jacks). Don't expect too much of a 'view' though as the plants were basic; I could see several other guests' patios had stone panels which could be used as make shift seats. For my patio I would often see birds land on the top of the branches; for a few mornings I woke up to birdsong which was very nice. I really enjoyed having that patio. Due to COVID, breakfast was delivered to my door every day, the daily set comprised a sandwich, a piece of fruit, half a pint of fruit juice and a yogurt, it was healthy enough and the amount was just right for me.Fortunately deliveries were allowed, and these were brought to my room swiftly every time, within 10 mins of them having arrived at Reception.The bathroom shower’s water pressure was consistently strong; loved the design of the bathroom items and amenity kits!While the size of the room itself was average, I noticed the ceiling of the room was higher than most of the hotels I've stayed before which made me feel less 'boxed in'. it might not have been designed for someone to stay for 2 weeks but the space was absolutely fine for me 'working from home'.All in all it was a great stay, I would recommend it whether you are on a business trip, if you just needed a change of scenery or a bit of space for yourself.",0,,,"excellent garden / patio room i was visiting family and friends in hong kong over the christmas and new year holiday, and stayed at camlux for my mandatory 14-day hotel quarantine at the beginning of december, before the designated hotel policy came into force. there were two highlights - the super comfortable bed and the patio. the bed was more comfortable than my own bed (!); the room was one of their 'garden rooms' on the fourth floor which has a patio - this is a very unique feature of this hotel, i think very few hotels in hong kong can offer something similar.when i enquired, the friendly front desk staff kindly provided me with a simple plastic chair so i could sit in the patio to get some fresh air every day (as well as do some jumping jacks). don't expect too much of a 'view' though as the plants were basic; i could see several other guests' patios had stone panels which could be used as make shift seats. for my patio i would often see birds land on the top of the branches; for a few mornings i woke up to birdsong which was very nice. i really enjoyed having that patio. due to covid, breakfast was delivered to my door every day, the daily set comprised a sandwich, a piece of fruit, half a pint of fruit juice and a yogurt, it was healthy enough and the amount was just right for me.fortunately deliveries were allowed, and these were brought to my room swiftly every time, within 10 mins of them having arrived at reception.the bathroom shower’s water pressure was consistently strong; loved the design of the bathroom items and amenity kits!while the size of the room itself was average, i noticed the ceiling of the room was higher than most of the hotels i've stayed before which made me feel less 'boxed in'. it might not have been designed for someone to stay for 2 weeks but the space was absolutely fine for me 'working from home'.all in all it was a great stay, i would recommend it whether you are on a business trip, if you just needed a change of scenery or a bit of space for yourself.",1,1,1,1,1,0,0,1,1,0,,
Shama Island North Hong Kong,d13229813,r753014581,https://www.tripadvisor.com/ShowUserReviews-g294217-d13229813-r753014581-Shama_Island_North_Hong_Kong-Hong_Kong.html,"Reviewed April 29, 2020 ",2020,79CFE76143FAA9ACF473306CC5D5186D,5,5 star friendly customer service,"I was traveling at the height of COVID-19 pandemic from the UK to Hong Kong, coupled with the fact that I was moving into a new country needing to set up a lot of essential services under quarantine. Despite these challenges, the staff were very quick to welcome me and give me clear and useful advice and help me settle, including advising the best local spots for groceries, doctor, banking etc. I was very impressed by the high level of professionalism and hospitality throughout my stay and the staff were always very happy and enthusiastic to help. The rooms are clean, tidy and household goods were easy to use. For business or leisure, I would highly recommend staying at Shama Island.",1,"dear matthew l., thank you very much for taking the time to share your feedback in the tripadvisor community following your recent stay at shama island north hong kong. our vision is to create memorable serviced apartment experiences for our guests and we are delighted that you enjoyed the personalised service and had a positive stay. your kind words will definitely motivate the team to keep up our high standards.we certainly look forward to welcoming you back soon for another wonderful experience.warmest regards,kristy shihdirector, operations","Responded May 11, 2020","5 star friendly customer service i was traveling at the height of covid-19 pandemic from the uk to hong kong, coupled with the fact that i was moving into a new country needing to set up a lot of essential services under quarantine. despite these challenges, the staff were very quick to welcome me and give me clear and useful advice and help me settle, including advising the best local spots for groceries, doctor, banking etc. i was very impressed by the high level of professionalism and hospitality throughout my stay and the staff were always very happy and enthusiastic to help. the rooms are clean, tidy and household goods were easy to use. for business or leisure, i would highly recommend staying at shama island.",0,0,0,1,0,1,0,0,1,0,,
Rosedale Hotel Kowloon,d2692721,r776300855,https://www.tripadvisor.com/ShowUserReviews-g294217-d2692721-r776300855-Rosedale_Hotel_Kowloon-Hong_Kong.html,"Reviewed November 2, 2020 ",2020,AAB5CB579DE7F75828A3B88DA47369BB,4,Value for money,"Booked this hotel for 14 days for self quarantine after entering Hongkong, everything was great , the staffs were helpful and they try their best to fulfill our request during the entire stay. Meanwhile , there is a senior male receptionist with spec provided a super bad service during check-in. He was not helpful at all, when he told me the room not ready, I asked him whether I can store my luggage for awhile and he only answer yes but did not tell me / help me with the luggage, he just showed his attitude “I have done my job”. And entire process he only focus on his computer without any engagement and smile. Bu",1,"dear josephthx,thank you for staying with us and taking the time to share your valuable comments for the recent stay at rosedale hotel kowloon. we appreciate your kind words on our hotel service. rest of the feedback has been shared with concerned department for further improvements.with any future trip plans to visit hong kong or any inquiries, please book directly on our website for best available package at your choice.we do hope we will have the pleasure to see you back again in the near future!best regards,kenneth kwokfront office manager","Responded March 6, 2021","value for money booked this hotel for 14 days for self quarantine after entering hongkong, everything was great , the staffs were helpful and they try their best to fulfill our request during the entire stay. meanwhile , there is a senior male receptionist with spec provided a super bad service during check-in. he was not helpful at all, when he told me the room not ready, i asked him whether i can store my luggage for awhile and he only answer yes but did not tell me / help me with the luggage, he just showed his attitude “i have done my job”. and entire process he only focus on his computer without any engagement and smile. bu",0,0,0,0,1,0,1,0,1,0,,
Silka Seaview Hotel,d305379,r784503482,https://www.tripadvisor.com/ShowUserReviews-g294217-d305379-r784503482-Silka_Seaview_Hotel-Hong_Kong.html,"Reviewed March 14, 2021 ",2021,5958055FB593F3EC8874BADE9CF277D0,1,Do not book here even if its free.,I have been spending my mandatory quarantine in this hotel. Food is bad. Non-veg food was really causing my stomach trouble so that I  started having veg food... Even though I changed my food preference to veg they kept bringing non-veg food until I made a serious complaint. They never bring your food at the scheduled times. Sometimes they bring it 3-4 hours later! and they always have a reason for that so they do not accept complaints!,0,,,do not book here even if its free. i have been spending my mandatory quarantine in this hotel. food is bad. non-veg food was really causing my stomach trouble so that i  started having veg food... even though i changed my food preference to veg they kept bringing non-veg food until i made a serious complaint. they never bring your food at the scheduled times. sometimes they bring it 3-4 hours later! and they always have a reason for that so they do not accept complaints!,0,0,1,0,0,0,0,0,0,0,,
Best Western Plus Hotel Kowloon,d305893,r752558948,https://www.tripadvisor.com/ShowUserReviews-g294217-d305893-r752558948-Best_Western_Plus_Hotel_Kowloon-Hong_Kong.html,"Reviewed April 13, 2020 ",2020,2F18652568AD20059B43EE96BC879DF0,1,Nothing and nothing. Disaster stay,"I stayed in this hotel for 5 nights. That was a disaster and I won’t come back anymore. During these 5 nights, I asked for cleaning my room but front desk staff said cannot go in my room for cleaning due to coronavirus period. I am not quarantine guest!! But they just this is to avoid cross infection, what an excuse!!! So, I am giving you germs while staying in your hotel, why your hotel still accept my stay? And I need to clean the room and even toilet by myself!!! I don’t suggest you guys to stay in this hotel, no cleaning service, no luggage keep. Nothing and nothing.",1,"dear guest,thank you for taking your time to share your feedback with us. we are grateful that you pointed out the areas that did not meet your expectations. your valuable feedback has been well conveyed to us for improvement. we look forward to welcoming you back in near future.best regards.steve hungassistant rooms division manager","Responded April 13, 2020","nothing and nothing. disaster stay i stayed in this hotel for 5 nights. that was a disaster and i won’t come back anymore. during these 5 nights, i asked for cleaning my room but front desk staff said cannot go in my room for cleaning due to coronavirus period. i am not quarantine guest!! but they just this is to avoid cross infection, what an excuse!!! so, i am giving you germs while staying in your hotel, why your hotel still accept my stay? and i need to clean the room and even toilet by myself!!! i don’t suggest you guys to stay in this hotel, no cleaning service, no luggage keep. nothing and nothing.",0,0,0,1,0,0,0,1,1,0,,
Rosedale Hotel Hong Kong,d299526,r778929154,https://www.tripadvisor.com/ShowUserReviews-g294217-d299526-r778929154-Rosedale_Hotel_Hong_Kong-Hong_Kong.html,"Reviewed December 10, 2020 ",2020,9E3ABB41EBBF9943DC40C975DA0BE2A0,2,"Hotel internet sucks, not even the router things are broken","I stayed in this hotel for 14 days of quarantine. I'll say the room service is quite on point because they will deliver the food for you right after the food arrives at the front desk since you are not allowed to leave the room. The most important thing I look for living in a hotel is the internet connection. I thought it was the wifi router in my room is broken that's why it's so slow and bad. Eventually, I requested them to change the router and they did. However, I still get disconnected from the internet so many times and even though I did, the internet is so slow that when I facetime my friends, it always goes on reconnecting. When I ask the manager to fix it, they gave me an excuse saying there are too many people who are using the internet. I was like dude, you don't blame the customer for using your fuking internet and saying it makes it slow. if you expect that many people to live in your hotel, then get a fuking better internet connection then. I have to use my own hotspot for classwork and exams. Another problem is the fridge. It's not even cold and I requested to change it, they said no. The towel and hand towel have holes on them which show it's not new at all. I will never want to stay in this hotel if I'm staying over for a long period of time.",0,,,"hotel internet sucks, not even the router things are broken i stayed in this hotel for 14 days of quarantine. i'll say the room service is quite on point because they will deliver the food for you right after the food arrives at the front desk since you are not allowed to leave the room. the most important thing i look for living in a hotel is the internet connection. i thought it was the wifi router in my room is broken that's why it's so slow and bad. eventually, i requested them to change the router and they did. however, i still get disconnected from the internet so many times and even though i did, the internet is so slow that when i facetime my friends, it always goes on reconnecting. when i ask the manager to fix it, they gave me an excuse saying there are too many people who are using the internet. i was like dude, you don't blame the customer for using your fuking internet and saying it makes it slow. if you expect that many people to live in your hotel, then get a fuking better internet connection then. i have to use my own hotspot for classwork and exams. another problem is the fridge. it's not even cold and i requested to change it, they said no. the towel and hand towel have holes on them which show it's not new at all. i will never want to stay in this hotel if i'm staying over for a long period of time.",0,0,1,0,1,0,0,1,1,1,,
