hotel name,hotel ID,review ID,review URL,customer review date,customer review year,userID,customer review score,customer review Title,customer review text,hotel reply yes or no,hotel reply text,hotel reply date,customer review text all,label_air,label_facilities,label_food,label_hygiene,label_infoSeeking,label_location,label_price,label_room,label_service,label_wifi,,
the Figo,d2357091,r779172231,https://www.tripadvisor.com/ShowUserReviews-g294217-d2357091-r779172231-The_Figo-Hong_Kong.html,"Reviewed December 14, 2020 ",2020,A8D518DF27B97A5E4EB859E38141B027-SRC_779172231,5,Friendly staff,Good customer service! Eric was friendly to serve us and tried the best to satisfy my requirements! He was helpful to bring our baggages to the room. Good environment~~~Figo gave us good hotel experiences.,0,,,friendly staff good customer service! eric was friendly to serve us and tried the best to satisfy my requirements! he was helpful to bring our baggages to the room. good environment~~~figo gave us good hotel experiences.,0,0,0,0,0,0,0,0,1,0,,
Nathan Hotel,d305865,r778255805,https://www.tripadvisor.com/ShowUserReviews-g294217-d305865-r778255805-Nathan_Hotel-Hong_Kong.html,"Reviewed December 1, 2020 ",2020,EE1D928EF053161D0632EB05E17B938B-SRC_778255805,5,Great Hotel at a  Great Value.,"Nathan Hotel is in a great location.  The room was extra large for Hong Kong and updated.  Internet speed was excellent and the staff was very responsive to all my needs. Although my room was on the third floor facing a busy street, I never heard traffic.  The wall of windows gave the room a very bright feeling as well. I look forward to staying at Nathan my next visit.  The quality, size and price made for an excellent stay in Hong Kong.",1,"thank you very much for your staying at nathan hotel. we are glad to know that your staying experience satisfied which made your stay with us more enjoyable and it is our great pleasure to share your comments with our team. meanwhile, please feel free to contact our guest service team if we can be offer further assistance.we look forward to welcoming you back at nathan hotel soon.","Responded December 6, 2020","great hotel at a  great value. nathan hotel is in a great location.  the room was extra large for hong kong and updated.  internet speed was excellent and the staff was very responsive to all my needs. although my room was on the third floor facing a busy street, i never heard traffic.  the wall of windows gave the room a very bright feeling as well. i look forward to staying at nathan my next visit.  the quality, size and price made for an excellent stay in hong kong.",0,0,0,0,1,1,1,1,1,1,,
Nathan Hotel,d305865,r775346802,https://www.tripadvisor.com/ShowUserReviews-g294217-d305865-r775346802-Nathan_Hotel-Hong_Kong.html,"Reviewed October 23, 2020 ",2020,AAF05943159504982617A8DC9888C9B3-SRC_775346802,4,Hotel staff are professional and courteous,"The staff at the hotel were very friendly and went above and beyond the call of duty to accommodate my request.  The room assigned was not up to my expectations, especially the bathroom.  However, the front desk manager - Yuki and the Housekeeping manager went the extra mile to clean the bathroom and tidy-up to my standards and expectations.  I greatly appreciate their efforts and diligence in accommodating my request.  They should be complimented for their extra hard work.The location of the hotel is extremely convenient as it is closed to MTR station.  Also, there are tons of restaurants nearby who are willing to deliver food to hotel.  It made our stay extremely pleasant.",1,"dear shirley s,thank you very much for your review on tripadvisor platform about your recent stay at nathan hotel. we are glad to know that you enjoyed the accommodation we prepared with our convenient location and friendly staff, especially our guest service manager - yuki and housekeeping manager. we strive to provide a comfortable atmosphere with friendly attentive service from the room to each outlet.meanwhile, please feel free to contact our guest service team if we can be offered further assistance.we much look forward to welcoming you back at nathan hotel soon.best regards,wenus chandirector of saleswenus@nathanhotel.com","Responded October 28, 2020","hotel staff are professional and courteous the staff at the hotel were very friendly and went above and beyond the call of duty to accommodate my request.  the room assigned was not up to my expectations, especially the bathroom.  however, the front desk manager - yuki and the housekeeping manager went the extra mile to clean the bathroom and tidy-up to my standards and expectations.  i greatly appreciate their efforts and diligence in accommodating my request.  they should be complimented for their extra hard work.the location of the hotel is extremely convenient as it is closed to mtr station.  also, there are tons of restaurants nearby who are willing to deliver food to hotel.  it made our stay extremely pleasant.",0,0,1,1,1,1,0,1,1,0,,
Royal Park Hotel,d305907,r779584229,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r779584229-Royal_Park_Hotel-Hong_Kong.html,"Reviewed December 19, 2020 ",2020,066CC37FE27A60CB189611ABED950F4F-SRC_779584229,5,Really good hotel!,"Had a wonderful stay. Loved the services and hospitality. Hotel staff were very friendly and professional which made us feel safe during this COVID situation. Overall, I really enjoyed my Shatin visit as a result of my stay at Royal Park Hotel. Totally Love it!",1,dear sireneeelthank you so much for your great review. it is our great pleasure to learn that you have had a wonderful stay with us.looking forward to seeing you again on your next visit.leo laihotel managerroyal park hotel,"Responded December 20, 2020","really good hotel! had a wonderful stay. loved the services and hospitality. hotel staff were very friendly and professional which made us feel safe during this covid situation. overall, i really enjoyed my shatin visit as a result of my stay at royal park hotel. totally love it!",0,0,0,1,0,0,0,0,1,0,,
Royal Park Hotel,d305907,r778835687,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r778835687-Royal_Park_Hotel-Hong_Kong.html,"Reviewed December 9, 2020 ",2020,90B38D3124A41A787965952C0CD2A8D1-SRC_778835687,4,Very good hotel,"Really comfortable stay, staff inc housekeeping staff very friendly. Location is good but a five min walk through the plaza from the MTR station. If I was to be extremely critical, I would say the rooms need a bit of updating and modernising and the toilet doesn’t flush well but that’s if I was being picky. Nice bar downstairs. Would stay here again if I wanted to be based in ShaTin. ",1,"dear yellowmellow,thank you so much for choosing royal park hotel, and taking your time to post your review. we are so glad to hear that you have had a pleasant stay with us. the areas that you kindly highlighted have been taken into our renovation file for future enhancement.we are looking forward to serving you again very soon.leo laihotel managerroyal park hotel","Responded December 13, 2020","very good hotel  really comfortable stay, staff inc housekeeping staff very friendly. location is good but a five min walk through the plaza from the mtr station. if i was to be extremely critical, i would say the rooms need a bit of updating and modernising and the toilet doesn’t flush well but that’s if i was being picky. nice bar downstairs. would stay here again if i wanted to be based in shatin. ",0,0,0,0,0,1,0,1,1,0,,
Royal Park Hotel,d305907,r775985947,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r775985947-Royal_Park_Hotel-Hong_Kong.html,"Reviewed October 29, 2020 ",2020,868B84DF8985235DB158CC81D011AE70-SRC_775985947,5,Cafe,My family and I having a buffet dinner last week for birthday celebration. Thank you for the staff serve especial the excellent service from Patrick Lee. The food was nice and set up tidy. Will definitely to visit again.,1,dear ngfamilythank you very much for your 5-star review.  it is very glad to hear your compliment.  we are proud of patrick and the team who delivered their excellent service to ensure you and your family a delightful experience. looking forward to welcoming you back in your next visit. leo laihotel managerroyal park hotel,"Responded November 2, 2020",cafe  my family and i having a buffet dinner last week for birthday celebration. thank you for the staff serve especial the excellent service from patrick lee. the food was nice and set up tidy. will definitely to visit again.,0,0,1,0,0,0,0,0,1,0,,
Royal Park Hotel,d305907,r771837840,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r771837840-Royal_Park_Hotel-Hong_Kong.html,"Reviewed September 25, 2020 ",2020,D214174ADA6C052AEE90ADA077C0E421-SRC_771837840,2,Fair hotel with terrible staff,"I stay there for 4 days and I pick this hotel because of the convenient location. When I check-in the first day, the front desk staff showing her annoying face. For the room, there is a bit of unpleasant smell every time when  I enter the room. Poor air-conditioning. And terrible scream and laughing at night where the people having a big party next to my room for the last night I staying. However, we are still finding the room for a month, we ask about whether there would be higher floor and hope it would be better. The front desk staff was awful. She told me to wait for an hour for the cleaning of the room until three. Lastly, we wait until 4 and during the last hour, she did not come to us to give us any message nor apologise for her delay.  Their irresponsibility and impoliteness even worser than a 1 star hotel.For the concierge, the staff would yelled at you even you did not finish your questions, There is no sign at L3 lift lobby showing the way to the New Town Plaza. It is because you will find the coffee corner outside. It is strange that you need to walk through the coffee area to the connection to the mall. Only one thing I appreciate is the room cleaning staff, She is nice and always smiling. The Royal series hotel should not keep those staff if you really want to upgrade your reputation.",1,dear vymamathank you for taking the time to share your experience and disappointment at your recent stay. please accept my sincere apology on our shortfalls and rest assured your comments have been addressed promptly in details to our team. we thank you once again for your honest feedback as this would offer us an opportunity for our continuous improvements. please do not hesitate to contact me directly before your next visit. i look forward to personally welcoming you back to our hotel.leo laihotel managerroyal park hotel,"Responded September 28, 2020","fair hotel with terrible staff i stay there for 4 days and i pick this hotel because of the convenient location. when i check-in the first day, the front desk staff showing her annoying face. for the room, there is a bit of unpleasant smell every time when  i enter the room. poor air-conditioning. and terrible scream and laughing at night where the people having a big party next to my room for the last night i staying. however, we are still finding the room for a month, we ask about whether there would be higher floor and hope it would be better. the front desk staff was awful. she told me to wait for an hour for the cleaning of the room until three. lastly, we wait until 4 and during the last hour, she did not come to us to give us any message nor apologise for her delay.  their irresponsibility and impoliteness even worser than a 1 star hotel.for the concierge, the staff would yelled at you even you did not finish your questions, there is no sign at l3 lift lobby showing the way to the new town plaza. it is because you will find the coffee corner outside. it is strange that you need to walk through the coffee area to the connection to the mall. only one thing i appreciate is the room cleaning staff, she is nice and always smiling. the royal series hotel should not keep those staff if you really want to upgrade your reputation.",1,0,0,1,1,1,1,0,1,0,,
Royal Park Hotel,d305907,r766595557,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r766595557-Royal_Park_Hotel-Hong_Kong.html,"Reviewed August 23, 2020 ",2020,565DC76313BAB1868884E2DEF3537B15-SRC_766595557,5,Stayed at this hotel on a visit to Hong Kong,Stayed at the Royal Park hotel  last year. This is a really good hotel. Couldnt fault it. Very friendly professional staff  Well furnished rooms with good bathrooms. Great gym area with pool that is partly inside and partly outside  which is good if you get a rain shower. Breakfast was good with plenty of choice. Situated in the new park shopping complex with easy access to railway station which is only a short walk away. I stayed here with my friends daughter who was visiting her grandparents in Hong Kong and we felt very well looked after and safe.The concierge desk was excellent. Highly recommended.,1,"dear loving travelthank you so much for your great review.  we are very glad to hear that you had an enjoyable stay with us.  moreover, we much appreciate your compliment towards our staff and especially the concierge team, who offered you and your friends daughter the excellent service.  they must be very happy to know that you mentioned their efforts particularly. we looking forward to welcoming you back on your next visit.  leo laihotel managerroyal park hotel","Responded August 24, 2020",stayed at this hotel on a visit to hong kong stayed at the royal park hotel  last year. this is a really good hotel. couldnt fault it. very friendly professional staff  well furnished rooms with good bathrooms. great gym area with pool that is partly inside and partly outside  which is good if you get a rain shower. breakfast was good with plenty of choice. situated in the new park shopping complex with easy access to railway station which is only a short walk away. i stayed here with my friends daughter who was visiting her grandparents in hong kong and we felt very well looked after and safe.the concierge desk was excellent. highly recommended.,0,1,1,1,0,1,0,1,1,0,,
Royal Park Hotel,d305907,r763395798,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r763395798-Royal_Park_Hotel-Hong_Kong.html,"Reviewed August 6, 2020 ",2020,D15FE1D8C8BEEE12623589200D320E0F-SRC_763395798,4,Royal Park Hotel Shatin - Front desk service is good,"We currently stay at Royal Park Hotel Shatin HK for several days, would like to share an experience and send a compliment to the reservation dept and hotel front desk team, this is very important because helpful front desk can solve every problem while staying or any requested, hereby specially thanks to Ms. Ruby Ng who handled our check in so efficient and accurate, she is being nice and patient to take care of our booking despite there was many queries and with a family complaining about the room matters right before us, her professional and helpful makes me feel comfortable and reliable, also the house keeping is tidy and fill up enough what we needed everyday, although the hotel have some services are not quite flexible because of the COVID-19, but I can feel the passion and professional in this hotel and so recommended for a stay here.",1,"dear hotel geekthank you very much for your review and recommendation.  it is very pleased to hear your compliments towards our reservations, front desk and housekeeping teams. moreover, i am sure that ruby will be very glad to see she has been personally mentioned for her efforts.  meanwhile, we appreciate your understanding of our efforts in fighting against the covid-19, and we wish that our hotel’s operations will be resumed to normal soon. thank you very much, and hope your rest stay with us a pleasant one.  leo laihotel managerroyal park hotel","Responded August 9, 2020","royal park hotel shatin - front desk service is good we currently stay at royal park hotel shatin hk for several days, would like to share an experience and send a compliment to the reservation dept and hotel front desk team, this is very important because helpful front desk can solve every problem while staying or any requested, hereby specially thanks to ms. ruby ng who handled our check in so efficient and accurate, she is being nice and patient to take care of our booking despite there was many queries and with a family complaining about the room matters right before us, her professional and helpful makes me feel comfortable and reliable, also the house keeping is tidy and fill up enough what we needed everyday, although the hotel have some services are not quite flexible because of the covid-19, but i can feel the passion and professional in this hotel and so recommended for a stay here.",0,0,1,0,1,0,0,1,1,0,,
Royal Park Hotel,d305907,r760316621,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r760316621-Royal_Park_Hotel-Hong_Kong.html,"Reviewed July 16, 2020 ",2020,01728DE3CF029D303D501D7A684537D5-SRC_760316621,1,Don’t recommend anyone to stay here,"I wish there is an option not giving a single star to this unscrupulous business. Poor customer service, rude staffs and horrible management. Food is bad and only have very limited choice. And waitress will of course ignore you every time you need their help. Be aware if are are planning to stay here",1,dear s.wthank you very much for your valuable comment.  we are sorry to hear your unpleasant experience. please be assured that your message has been shared with our f&b team for review and improvement. we look forward to being of service to you again. thank you very much.leo laihotel managerroyal park hotel,"Responded July 28, 2020","don’t recommend anyone to stay here i wish there is an option not giving a single star to this unscrupulous business. poor customer service, rude staffs and horrible management. food is bad and only have very limited choice. and waitress will of course ignore you every time you need their help. be aware if are are planning to stay here",0,0,1,0,0,0,0,0,1,0,,
Royal Park Hotel,d305907,r758038171,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r758038171-Royal_Park_Hotel-Hong_Kong.html,"Reviewed June 23, 2020 ",2020,50E81AA2DF0F8D17180F6FC1731214D9-SRC_758038171,5,2 week staycation,"Due to renovation work at home,  we have stayed in Royal Park Hotel for 2 weeks.  Staff are very helpful and polite,  while F&B service is value for money.  Our family would definitely come over again next time.",1,dear 30920lkhthank you so much for your nice review.  it is our great pleasure to learn that you have had a wonderful stay with us.  looking forward to seeing you and your family again on your next visit. leo laihotel managerroyal park hotel,"Responded June 25, 2020","2 week staycation due to renovation work at home,  we have stayed in royal park hotel for 2 weeks.  staff are very helpful and polite,  while f&b service is value for money.  our family would definitely come over again next time.",0,0,0,0,0,0,1,0,1,0,,
Royal Park Hotel,d305907,r755590569,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r755590569-Royal_Park_Hotel-Hong_Kong.html,"Reviewed May 29, 2020 ",2020,D9B2D3033624848049BF9F1C36CCE20A-SRC_755590569,5,Thank you so much,"Every time I come to HK, I stay at Royal Park Hotel.  This is same with my in-laws.  It is no exception this time.  The reason being that it is in the heart of Shatin and easy access to everything.  I am even more impress when I stay at Royal Park Hotel this time.  The hotel maintains a high hygiene standard which makes me feel safe and comfortable during this pandemic,  I was offered free mask and hand sanitizer by the hotel.  The hotel staffs would always go extra mile to help me if needed.  They are kind and helpful.  Thank you so much to Danny and his team.  I'm really appreciated for what they do and always received a warm smile after a long day.Without a doubt, Royal Park Hotel is my choice of stay in Hong Kong.",1,"dear rcthank you so much for your nice review and continued support.  we are very delighted to learn that our hygiene measures have impressed you.  moreover, thank as well for your compliment to danny and his team.  we are so proud of them going extra miles to provide a safe and comfortable place to our guests.  looking forward to welcoming you back soon. leo laihotel managerroyal park hotel","Responded May 31, 2020","thank you so much every time i come to hk, i stay at royal park hotel.  this is same with my in-laws.  it is no exception this time.  the reason being that it is in the heart of shatin and easy access to everything.  i am even more impress when i stay at royal park hotel this time.  the hotel maintains a high hygiene standard which makes me feel safe and comfortable during this pandemic,  i was offered free mask and hand sanitizer by the hotel.  the hotel staffs would always go extra mile to help me if needed.  they are kind and helpful.  thank you so much to danny and his team.  i'm really appreciated for what they do and always received a warm smile after a long day.without a doubt, royal park hotel is my choice of stay in hong kong.",0,0,1,1,0,0,0,1,1,0,,
Royal Park Hotel,d305907,r755333712,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r755333712-Royal_Park_Hotel-Hong_Kong.html,"Reviewed May 23, 2020 ",2020,F581140BA7A529ED76A6D34627E1B5F5-SRC_755333712,2,Duty Assistant Manager treat his customer rudely plus the hotel staff still needs a lot of training!,"My wife and I are fluently stay in this beautiful hotel as these hotel had a good facilities around. Whenever we have extra time, even maybe one day or two, we would like to stay in these hotel, and usually, the hotel staff and the guest relation officer always upgrade us to a better room and we are deeply appreciated!But today, as usual, we check-in for one night stay, when we asked the guest relation officer to late check-out until 4:00pm, the guest relation officer can't make the decision, so she asked for advise from her Duty Assistant Manager, Mr. Danny Szeto.When I pointed out that I am requesting a late check-out at 4:00pm, as two weeks ago, when we stay in the same hotel ( as we are a frequent customer ), the guest relation manager gave us a late check-out until 4:00pm, that is why we are asking the same thing this time. But Mr. Danny Szeto said that this hotel is fully book and cannot allow.We said that he was lying as during Coronavirus period, only Hong Kong resident will stay in these hotel and there is a lot of room left and cannot be fully booked. Also, I pointed out that last month I stay at a 5`Stars hotel and that hotel also allowed us to stay til 4:00 pm, why he can't?Mr. Danny Szeto said that why don't you go and stay at that hotel if they allowed you to stay until 4:00pm, why you come to this hotel?  This really pissed me off, we are your customer, you ( Mr. Danny Szeto) said something like this to his customer, is this is the way a hotel staff treat their Royal customer? Anyway, we are settled for 2:00pm late check-out time.Next day, at 12:35 pm, we went out for lunch and return to hotel around 1:32pm, but our room was lock, cannot open, we try both our keys but still cannot work, so we go to front desk asked the front desk to help us open the room for us. The front desk officer Ms. Rode Ma doesn't trust us that both of our room aren't working, she continues said that she checked on the front desk and the door was active, after few minutes talk, she finally personally come up with us and try both room key by herself as she doesn't trust us at all. After she came up and try out both room key and found out it didn't work, then she called the housekeeping to open the door for us. I was furious for the following:1). Ms. Rode Ma doesn't trust me that both key aren't working, has to personally come up and test it out.2). Ms. Rode Ma should asked the housekeeping to stand by at our room, in case the room can't opened, and housekeeping can immediately open the room for us.3). Ms. Rode Ma should not argued with us, she even said to us (with a smiley face) "" what do you want me to do?, You can called police if you want to "" right after she found out she had make a mistake but didn't admit. I wonder whether the hotel training are aware of staffs attitude, manner ? How fluent the training is conducted?  Why the staff said such a thing to their customer?  In conclusion, I still love to stay in this lovely hotel and I still like the facilities, but the staff should really, really have proper training in order to serve the customer better!Thank you very much for your attention!",0,,,"duty assistant manager treat his customer rudely plus the hotel staff still needs a lot of training! my wife and i are fluently stay in this beautiful hotel as these hotel had a good facilities around. whenever we have extra time, even maybe one day or two, we would like to stay in these hotel, and usually, the hotel staff and the guest relation officer always upgrade us to a better room and we are deeply appreciated!but today, as usual, we check-in for one night stay, when we asked the guest relation officer to late check-out until 4:00pm, the guest relation officer can't make the decision, so she asked for advise from her duty assistant manager, mr. danny szeto.when i pointed out that i am requesting a late check-out at 4:00pm, as two weeks ago, when we stay in the same hotel ( as we are a frequent customer ), the guest relation manager gave us a late check-out until 4:00pm, that is why we are asking the same thing this time. but mr. danny szeto said that this hotel is fully book and cannot allow.we said that he was lying as during coronavirus period, only hong kong resident will stay in these hotel and there is a lot of room left and cannot be fully booked. also, i pointed out that last month i stay at a 5`stars hotel and that hotel also allowed us to stay til 4:00 pm, why he can't?mr. danny szeto said that why don't you go and stay at that hotel if they allowed you to stay until 4:00pm, why you come to this hotel?  this really pissed me off, we are your customer, you ( mr. danny szeto) said something like this to his customer, is this is the way a hotel staff treat their royal customer? anyway, we are settled for 2:00pm late check-out time.next day, at 12:35 pm, we went out for lunch and return to hotel around 1:32pm, but our room was lock, cannot open, we try both our keys but still cannot work, so we go to front desk asked the front desk to help us open the room for us. the front desk officer ms. rode ma doesn't trust us that both of our room aren't working, she continues said that she checked on the front desk and the door was active, after few minutes talk, she finally personally come up with us and try both room key by herself as she doesn't trust us at all. after she came up and try out both room key and found out it didn't work, then she called the housekeeping to open the door for us. i was furious for the following:1). ms. rode ma doesn't trust me that both key aren't working, has to personally come up and test it out.2). ms. rode ma should asked the housekeeping to stand by at our room, in case the room can't opened, and housekeeping can immediately open the room for us.3). ms. rode ma should not argued with us, she even said to us (with a smiley face) "" what do you want me to do?, you can called police if you want to "" right after she found out she had make a mistake but didn't admit. i wonder whether the hotel training are aware of staffs attitude, manner ? how fluent the training is conducted?  why the staff said such a thing to their customer?  in conclusion, i still love to stay in this lovely hotel and i still like the facilities, but the staff should really, really have proper training in order to serve the customer better!thank you very much for your attention!",0,1,1,0,1,1,1,0,1,0,,
Royal Park Hotel,d305907,r755304282,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r755304282-Royal_Park_Hotel-Hong_Kong.html,"Reviewed May 22, 2020 ",2020,DABA9ACC21D0F93DFE8CDB4AE3D41996-SRC_755304282,3,Overall satisfactory but....,1. The waiter in 2+2 cafe is awful and impatient. 2.The package include free carpark but the staff need me to pay $28 parking fee in cash When I would like to ask the front desk.  The male staff cancel the fee rudely. I wonder if he collect for his own or your hotel policy.  Looking forward for your reply.,1,"dear llamanda2020thank you for your review. please accept my sincere apologies for your disappointment and incidents that you have experienced at our hotel. i have shared your comments with the respective managers to intensify our training on customer service to ensure everyone in our team is well versed in providing our guests with exceptional service at all times and we believe the case could have been handled in a more pleasing way. once again, thank you for staying with us and we look forward to the opportunity of being of the service to you again.leo laihotel managerroyal park hotel","Responded May 26, 2020",overall satisfactory but.... 1. the waiter in 2+2 cafe is awful and impatient. 2.the package include free carpark but the staff need me to pay $28 parking fee in cash when i would like to ask the front desk.  the male staff cancel the fee rudely. i wonder if he collect for his own or your hotel policy.  looking forward for your reply.,0,0,0,0,0,0,0,0,1,0,,
Royal Park Hotel,d305907,r755286935,https://www.tripadvisor.com/ShowUserReviews-g294217-d305907-r755286935-Royal_Park_Hotel-Hong_Kong.html,"Reviewed May 21, 2020 ",2020,006D734BDD2FD966620FA6E43D9EDC30-SRC_755286935,5,Very pleasant stay in Royal Park,"I arranged an overnight stay to celebrate my bf’s birthday and bought their “Romantic Package” that offered recently.They arranged very sweet welcoming Bear’s and balloon in the room, assigned river view deluxe room, package itself included two-person in-room dinner, helpfully co-ordinated with my cake arrangement and extended late check out. The staff was very attentive and helpful.The rooms and facilities were clean and user-friendly.I bought the breakfast separately. They didn’t offer buffet breakfast but offer an a la carte menu instead. They offered both eastern and western menus, however I would say the quality was mediocre.After all, I would rate the experience as wonderful!",1,dear miss chanthank you very much for choosing us to celebrate your birthday.  we are delighted to learn that you have had an enjoyable stay with us.  please be assured that your comment on breakfast will be shared with the chef team for review and improvement.   we look forward to welcoming you back in your next visit.  leo laihotel managerroyal park hotel,"Responded May 26, 2020","very pleasant stay in royal park i arranged an overnight stay to celebrate my bf’s birthday and bought their “romantic package” that offered recently.they arranged very sweet welcoming bear’s and balloon in the room, assigned river view deluxe room, package itself included two-person in-room dinner, helpfully co-ordinated with my cake arrangement and extended late check out. the staff was very attentive and helpful.the rooms and facilities were clean and user-friendly.i bought the breakfast separately. they didn’t offer buffet breakfast but offer an a la carte menu instead. they offered both eastern and western menus, however i would say the quality was mediocre.after all, i would rate the experience as wonderful!",0,1,1,1,0,0,0,1,1,0,,
"Holiday Inn Express Hong Kong SoHo, an IHG hotel",d2698132,r753063153,https://www.tripadvisor.com/ShowUserReviews-g294217-d2698132-r753063153-Holiday_Inn_Express_Hong_Kong_SoHo_an_IHG_hotel-Hong_Kong.html,"Reviewed May 1, 2020 ",2020,797BA54E17CC84CF8AAABDFF819F0036-SRC_753063153,4,Highly recommended Hotel for your HK Stay,"It was our first time in Hong Kong and we're glad that we've made the right choice to stay here. It made our travels easier and we're able to maximize our stay because of its excellent location - it's near to HK-Macau Ferry Station, Star Ferry Terminal, and accessible to Metro, Bus, Taxi, and Ding Ding Tram. There's a Thai Restaurant in the hotel but it is also surrounded by local restos, food chains, and 7-Eleven. Man Mo Temple is just 5-minute walking from the hotel. It is also the first stop of the free shuttle bus from HK Central Station when you're coming from the airport making our travel more convenient.The hotel has a small lobby but filled up with very warm and welcoming staff. A big thank you to Mr. Timothy because he was very helpful during our check-in. Without his considerations, we couldn't have enjoyed our first day that much. His actions are highly appreciated and commendable.To the housekeeping staff who were so nice and granted some of our requests, thank you so much.And last but not the least, to Mr. Willis - thanks for the late check-out. Sometimes things were out of our hands and we just need extra time. And we're so thankful for that. He also assisted us on our way out, called a taxi for us, and spoke to the driver for our destination. He really made sure that we are going to the right place.Thank you so much.Overall, it was a very comfortable stay. We're very satisfied and we highly recommend staying in the hotel. It surpassed our expectation and we're looking forward to seeing you all again. We hope everyone is doing fine. Thanks so much and stay safe.",0,,,"highly recommended hotel for your hk stay it was our first time in hong kong and we're glad that we've made the right choice to stay here. it made our travels easier and we're able to maximize our stay because of its excellent location - it's near to hk-macau ferry station, star ferry terminal, and accessible to metro, bus, taxi, and ding ding tram. there's a thai restaurant in the hotel but it is also surrounded by local restos, food chains, and 7-eleven. man mo temple is just 5-minute walking from the hotel. it is also the first stop of the free shuttle bus from hk central station when you're coming from the airport making our travel more convenient.the hotel has a small lobby but filled up with very warm and welcoming staff. a big thank you to mr. timothy because he was very helpful during our check-in. without his considerations, we couldn't have enjoyed our first day that much. his actions are highly appreciated and commendable.to the housekeeping staff who were so nice and granted some of our requests, thank you so much.and last but not the least, to mr. willis - thanks for the late check-out. sometimes things were out of our hands and we just need extra time. and we're so thankful for that. he also assisted us on our way out, called a taxi for us, and spoke to the driver for our destination. he really made sure that we are going to the right place.thank you so much.overall, it was a very comfortable stay. we're very satisfied and we highly recommend staying in the hotel. it surpassed our expectation and we're looking forward to seeing you all again. we hope everyone is doing fine. thanks so much and stay safe.",0,0,1,1,1,1,0,1,1,0,,
